date,sku,name,currentStock,dailyVelocity,netSales7d,netSales15d,netSales30d,netSales90d,status,daysRemaining,suggestedOrder
2026-04-18,MS-992-LIGHTBEIGE,Shawl,0,0.261,2,3,7,36,OUT_OF_STOCK,,23
2026-04-18,MS-992-LIGHTGREY,Shawl,0,0.107,1,1,2,15,OUT_OF_STOCK,,10
2026-04-18,MS-992-WHITE,Shawl,0,0.569,0,10,15,37,OUT_OF_STOCK,,51
2026-04-18,MS-993-DARKBEIGE,Shawl,0,0.404,0,0,12,37,OUT_OF_STOCK,,36
2026-04-18,MS-993-MIX,Shawl,0,0.315,2,4,13,31,OUT_OF_STOCK,,28
2026-04-18,MS-993-WHITE,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,MS-CHECKS-BEIGE,Shawl,0,0.234,2,3,7,12,OUT_OF_STOCK,,21
2026-04-18,MS-CHECKS-BLACK,Shawl,0,0.252,2,4,6,16,OUT_OF_STOCK,,23
2026-04-18,MS-CHECKS-DARKBEIGE,Shawl,0,0.089,0,0,0,8,OUT_OF_STOCK,,8
2026-04-18,MS-CHECKS-DARKBROWN,Shawl,0,0.299,3,3,7,19,OUT_OF_STOCK,,27
2026-04-18,MS-CHECKS-GREY,Shawl,0,0.154,1,1,7,27,OUT_OF_STOCK,,14
2026-04-18,MS-CHECKS-PISTA,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,MS-CHECKS-WHITE,Shawl,0,0.262,1,6,8,28,OUT_OF_STOCK,,24
2026-04-18,MS-DAUR-BEIGE,Shawl,0,0.044,0,0,0,4,OUT_OF_STOCK,,4
2026-04-18,MS-DAUR-BLACK,Shawl,0,0.222,0,4,5,18,OUT_OF_STOCK,,20
2026-04-18,MS-DAUR-WHITE,Shawl,0,0.044,0,0,0,4,OUT_OF_STOCK,,4
2026-04-18,MS-DIGITAL-170,Shawl,0,1.811,13,26,57,151,OUT_OF_STOCK,,163
2026-04-18,MS-DIGITAL-171,Shawl,0,0.22,2,3,5,11,OUT_OF_STOCK,,20
2026-04-18,MS-DIGITAL-172,Shawl,0,1.36,10,22,38,86,OUT_OF_STOCK,,122
2026-04-18,MS-DIGITAL-173,Shawl,0,0.283,0,3,13,21,OUT_OF_STOCK,,26
2026-04-18,MS-DIGITAL-174,Shawl,0,0.177,1,2,7,30,OUT_OF_STOCK,,16
2026-04-18,MS-DIGITAL-175,Shawl,0,0.252,0,0,6,32,OUT_OF_STOCK,,23
2026-04-18,MS-DIGITAL-176-BLACK,Shawl,0,0.182,1,3,7,16,OUT_OF_STOCK,,16
2026-04-18,MS-DIGITAL-176-NAVY,Shawl,0,0.27,3,3,5,5,OUT_OF_STOCK,,24
2026-04-18,MS-DIGITAL-176-NEWGREEN,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,MS-DIGITAL-176-ORANGE,Shawl,0,0.033,0,0,0,3,OUT_OF_STOCK,,3
2026-04-18,MS-DIGITAL-176-RANI,Shawl,0,0.451,4,7,9,20,OUT_OF_STOCK,,41
2026-04-18,MS-KINGRI-MIX,Shawl,0,0.144,1,3,3,6,OUT_OF_STOCK,,13
2026-04-18,MS-KINGRI-WHITE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,MS-KINNAURI-BLACK,Shawl,0,0.046,0,1,1,1,OUT_OF_STOCK,,4
2026-04-18,MS-KINNAURI-DARKGREY,Shawl,0,0.144,0,2,5,12,OUT_OF_STOCK,,13
2026-04-18,MS-KINNAURI-MIX,Shawl,0,0.117,1,1,5,6,OUT_OF_STOCK,,11
2026-04-18,MS-KINNAURI-WHITE,Shawl,0,0.191,0,3,3,31,OUT_OF_STOCK,,17
2026-04-18,MS-SELF-BEIGE,Shawl,0,0.086,1,1,1,2,OUT_OF_STOCK,,8
2026-04-18,MS-SELF-BLACK,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,MS-SELF-NAVYBLUE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,MS-SELF-WHITE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,MUF-901-CREAM,Muffler,0,0.415,0,3,12,98,OUT_OF_STOCK,,37
2026-04-18,MUF-901-MAROON,Muffler,0,0.126,0,0,1,28,OUT_OF_STOCK,,11
2026-04-18,MUF-901-MEHANDI,Muffler,0,0.174,0,2,5,28,OUT_OF_STOCK,,16
2026-04-18,MUF-901-NAVYBLUE,Muffler,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,MUF-902-BLACK,Muffler,0,1.097,6,20,35,109,OUT_OF_STOCK,,99
2026-04-18,MUF-902-CREAM,Muffler,0,8.205,64,118,206,733,OUT_OF_STOCK,,738
2026-04-18,MUF-902-GREY,Muffler,0,0.676,3,12,21,112,OUT_OF_STOCK,,61
2026-04-18,MUF-902-MAROON,Muffler,0,0.487,0,2,20,107,OUT_OF_STOCK,,44
2026-04-18,MUF-903,Muffler,0,0.37,1,3,19,114,OUT_OF_STOCK,,33
2026-04-18,MUF-904,Muffler,0,2.193,15,34,70,170,OUT_OF_STOCK,,197
2026-04-18,MUF-907-CREME,Muffler,0,0.765,5,15,20,41,OUT_OF_STOCK,,69
2026-04-18,MUF-907-GREY,Muffler,0,1.359,7,24,45,161,OUT_OF_STOCK,,122
2026-04-18,MUF-907-ORANGE,Muffler,0,0.598,0,10,15,53,OUT_OF_STOCK,,54
2026-04-18,SB-BROWN,Storage Box,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,SC-PLAIN-MAROON,Sofa Cover,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SC-TULIP-BLUE-SET-3,Sofa Cover,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SET(1200)-1-BLA,Scarf,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SET(1200)-1-COF,Scarf,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SET(1200)-1-MAR,Scarf,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SET(1200)-1-NAVY,Scarf,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SET(1201)-1-GRN,Scarf,0,0.255,3,3,3,3,OUT_OF_STOCK,,23
2026-04-18,SET(1201)-1-PIN,Scarf,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SET(1201)-1-RED,Scarf,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SET(1201)-1-YEL,Scarf,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SF-32,Scarf,0,1.42,11,19,46,94,OUT_OF_STOCK,,128
2026-04-18,SH-109-BLACK,Shawl,0,0.046,0,1,1,1,OUT_OF_STOCK,,4
2026-04-18,SH-109-GAJARI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-109-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-109-NAVYBLUE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-109-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-109-WHITE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-110-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-111-BLACK,Shawl,0,0.12,1,2,3,3,OUT_OF_STOCK,,11
2026-04-18,SH-111-MUSTARD,Shawl,0,0.022,0,0,0,2,OUT_OF_STOCK,,2
2026-04-18,SH-111-NEWGREEN,Shawl,0,0.063,0,0,2,5,OUT_OF_STOCK,,6
2026-04-18,SH-111-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-111-RED,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-111-WHITE,Shawl,0,0.044,0,0,0,4,OUT_OF_STOCK,,4
2026-04-18,SH-112-BEIGE,Shawl,0,0.056,0,0,0,5,OUT_OF_STOCK,,5
2026-04-18,SH-112-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-112-MAROON,Shawl,0,0.044,0,0,0,4,OUT_OF_STOCK,,4
2026-04-18,SH-112-NEWGREEN,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-113-BLACK,Shawl,0,0.033,0,0,1,3,OUT_OF_STOCK,,3
2026-04-18,SH-113-MAROON,Shawl,0,0.108,1,1,3,10,OUT_OF_STOCK,,10
2026-04-18,SH-113-NAVYBLUE,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-113-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-113-RED,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-119-BLACK,Stole,0,5.877,35,86,146,1065,OUT_OF_STOCK,,529
2026-04-18,SH-124-BEIGE,Shawl,0,0.209,0,1,7,53,OUT_OF_STOCK,,19
2026-04-18,SH-124-BLACK,Shawl,0,5.105,34,76,144,614,OUT_OF_STOCK,,459
2026-04-18,SH-124-MAROON,Shawl,0,0.067,0,0,0,6,OUT_OF_STOCK,,6
2026-04-18,SH-124-MUSTARD,Shawl,0,0.069,0,1,2,7,OUT_OF_STOCK,,6
2026-04-18,SH-124-NEWGREEN,Shawl,0,0.149,1,1,7,23,OUT_OF_STOCK,,13
2026-04-18,SH-124-RANI,Shawl,0,0.167,0,0,5,15,OUT_OF_STOCK,,15
2026-04-18,SH-124-WHITE,Shawl,0,0.879,5,16,27,84,OUT_OF_STOCK,,79
2026-04-18,SH-125-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-125-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-125-NEWGREEN,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-125-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-126-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-126-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-126-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-126-NEWGREEN,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-126-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-127-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-127-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-127-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-127-NEWGREEN,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-127-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-128-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-128-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-128-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-128-NEWGREEN,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-128-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-130-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-130-BLACK,Shawl,0,0.178,2,2,3,3,OUT_OF_STOCK,,16
2026-04-18,SH-130-NEWGREEN,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,SH-130-RED,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,SH-132-BEIGE,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,SH-132-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-132-NEWGREEN,Shawl,0,0.03,0,0,1,2,OUT_OF_STOCK,,3
2026-04-18,SH-132-RED,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-133-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-133-BLACK,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,SH-133-NEWGREEN,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,SH-133-RED,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,SH-134-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-134-BLACK,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,SH-134-NEWGREEN,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-134-RED,Shawl,0,0.046,0,1,1,1,OUT_OF_STOCK,,4
2026-04-18,SH-252-MIX,Shawl,0,0.248,1,4,10,40,OUT_OF_STOCK,,22
2026-04-18,SH-252-WHITE,Shawl,0,0.111,0,0,3,12,OUT_OF_STOCK,,10
2026-04-18,SH-260-CREAM,Shawl,0,0.337,1,6,14,60,OUT_OF_STOCK,,30
2026-04-18,SH-260-MIX,Shawl,0,0.458,2,8,17,63,OUT_OF_STOCK,,41
2026-04-18,SH-300-BLACK,Shawl,0,0.549,3,10,22,28,OUT_OF_STOCK,,49
2026-04-18,SH-300-COFFEE,Shawl,0,0.412,2,7,13,64,OUT_OF_STOCK,,37
2026-04-18,SH-300-GREY,Shawl,0,0.254,1,6,8,21,OUT_OF_STOCK,,23
2026-04-18,SH-300-PURPLE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-300-RED,Shawl,0,0.033,0,0,0,3,OUT_OF_STOCK,,3
2026-04-18,SH-313-FEROZI,Shawl,0,0.07,0,0,2,7,OUT_OF_STOCK,,6
2026-04-18,SH-313-MAROON,Shawl,0,0.096,1,1,2,5,OUT_OF_STOCK,,9
2026-04-18,SH-313-MUSTARD,Shawl,0,0.179,2,2,2,10,OUT_OF_STOCK,,16
2026-04-18,SH-313-NEWGREEN,Shawl,0,0.037,0,0,1,4,OUT_OF_STOCK,,3
2026-04-18,SH-313-RANI,Shawl,0,0.089,0,0,0,8,OUT_OF_STOCK,,8
2026-04-18,SH-314-COFFEE,Shawl,0,0.346,3,5,9,13,OUT_OF_STOCK,,31
2026-04-18,SH-314-FEROZI,Shawl,0,0.103,1,1,2,11,OUT_OF_STOCK,,9
2026-04-18,SH-314-MAROON,Shawl,0,0.325,2,4,11,52,OUT_OF_STOCK,,29
2026-04-18,SH-314-NEWGREEN,Shawl,0,0.489,3,7,13,82,OUT_OF_STOCK,,44
2026-04-18,SH-314-PURPLE,Shawl,0,0.052,0,0,2,2,OUT_OF_STOCK,,5
2026-04-18,SH-314-RANI,Shawl,0,0.189,0,0,0,17,OUT_OF_STOCK,,17
2026-04-18,SH-342-BLACK,Shawl,0,0.106,1,1,1,20,OUT_OF_STOCK,,10
2026-04-18,SH-342-DARKGREEN,Shawl,0,0.089,0,0,1,18,OUT_OF_STOCK,,8
2026-04-18,SH-342-FEROZI,Shawl,0,0.356,0,0,2,84,OUT_OF_STOCK,,32
2026-04-18,SH-342-MAROON,Shawl,0,0.1,0,0,0,9,OUT_OF_STOCK,,9
2026-04-18,SH-342-MUSTARD,Shawl,0,0.096,0,0,3,8,OUT_OF_STOCK,,9
2026-04-18,SH-342-NAVYBLUE,Shawl,0,0.614,2,9,24,144,OUT_OF_STOCK,,55
2026-04-18,SH-342-NEWGREEN,Shawl,0,0.13,0,0,1,29,OUT_OF_STOCK,,12
2026-04-18,SH-342-RANI,Shawl,0,0.096,0,0,1,20,OUT_OF_STOCK,,9
2026-04-18,SH-342-RED,Shawl,0,0.3,0,0,0,27,OUT_OF_STOCK,,27
2026-04-18,SH-400-BLACK,Shawl,0,1.252,4,16,64,249,OUT_OF_STOCK,,113
2026-04-18,SH-400-FEROZI,Shawl,0,0.044,0,0,0,4,OUT_OF_STOCK,,4
2026-04-18,SH-400-GAJARI,Shawl,0,0.044,0,0,1,6,OUT_OF_STOCK,,4
2026-04-18,SH-400-GREEN,Shawl,0,0.163,0,0,4,20,OUT_OF_STOCK,,15
2026-04-18,SH-400-LIGHT,Shawl,0,0.323,2,5,7,56,OUT_OF_STOCK,,29
2026-04-18,SH-400-MAROON,Shawl,0,0.207,0,0,4,32,OUT_OF_STOCK,,19
2026-04-18,SH-400-MUSTARD,Shawl,0,0.1,0,0,3,9,OUT_OF_STOCK,,9
2026-04-18,SH-401-BEIGE,Shawl,0,0.228,2,3,6,12,OUT_OF_STOCK,,20
2026-04-18,SH-401-BLACK,Shawl,0,0.13,0,1,6,16,OUT_OF_STOCK,,12
2026-04-18,SH-401-MAROON,Shawl,0,0.122,0,2,4,6,OUT_OF_STOCK,,11
2026-04-18,SH-401-MUSTARD,Shawl,0,0.106,1,1,3,8,OUT_OF_STOCK,,10
2026-04-18,SH-401-NAVYBLUE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-401-PEACH,Shawl,0,0.059,0,1,2,2,OUT_OF_STOCK,,5
2026-04-18,SH-401-RED,Shawl,0,0.086,1,1,1,2,OUT_OF_STOCK,,8
2026-04-18,SH-401-ROSE,Shawl,0,0.052,0,0,1,8,OUT_OF_STOCK,,5
2026-04-18,SH-401-WHITE,Shawl,0,0.146,0,3,3,7,OUT_OF_STOCK,,13
2026-04-18,SH-402-BEIGE,Shawl,0,0.104,0,0,2,16,OUT_OF_STOCK,,9
2026-04-18,SH-402-BLACK,Shawl,0,0.31,3,4,6,17,OUT_OF_STOCK,,28
2026-04-18,SH-402-RED,Shawl,0,0.033,0,0,1,3,OUT_OF_STOCK,,3
2026-04-18,SH-402-ROSE,Shawl,0,0.022,0,0,0,2,OUT_OF_STOCK,,2
2026-04-18,SH-402-WHITE,Shawl,0,0.063,0,0,2,5,OUT_OF_STOCK,,6
2026-04-18,SH-403-BEIGE,Shawl,0,0.085,1,1,1,1,OUT_OF_STOCK,,8
2026-04-18,SH-403-BLACK,Shawl,0,0.069,0,1,2,7,OUT_OF_STOCK,,6
2026-04-18,SH-403-NAVYBLUE,Shawl,0,0.207,0,0,6,20,OUT_OF_STOCK,,19
2026-04-18,SH-403-RED,Shawl,0,0.078,0,0,0,7,OUT_OF_STOCK,,7
2026-04-18,SH-403-ROSE,Shawl,0,0.041,0,0,1,5,OUT_OF_STOCK,,4
2026-04-18,SH-403-WHITE,Shawl,0,0.56,6,7,9,15,OUT_OF_STOCK,,50
2026-04-18,SH-404-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-404-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-404-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-404-NAVYBLUE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-404-RANI,Shawl,0,0.037,0,0,1,4,OUT_OF_STOCK,,3
2026-04-18,SH-404-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-404-WHITE,Shawl,0,0.067,0,1,2,6,OUT_OF_STOCK,,6
2026-04-18,SH-405-BEIGE,Shawl,0,0.564,4,10,15,32,OUT_OF_STOCK,,51
2026-04-18,SH-405-BLACK,Shawl,0,2.125,15,36,53,175,OUT_OF_STOCK,,191
2026-04-18,SH-405-FEROZI,Shawl,0,0.109,0,2,3,5,OUT_OF_STOCK,,10
2026-04-18,SH-405-GREY,Shawl,0,0.262,2,4,8,13,OUT_OF_STOCK,,24
2026-04-18,SH-405-MAROON,Shawl,0,0.056,0,0,0,5,OUT_OF_STOCK,,5
2026-04-18,SH-405-MUSTARD,Shawl,0,0.041,0,0,1,5,OUT_OF_STOCK,,4
2026-04-18,SH-405-NAVYBLUE,Shawl,0,0.618,6,7,12,50,OUT_OF_STOCK,,56
2026-04-18,SH-405-ORANGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-405-PEACH,Shawl,0,0.115,1,2,2,4,OUT_OF_STOCK,,10
2026-04-18,SH-405-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-405-ROSE,Shawl,0,0.416,3,7,11,28,OUT_OF_STOCK,,37
2026-04-18,SH-405-WHITE,Shawl,0,0.806,7,13,17,29,OUT_OF_STOCK,,72
2026-04-18,SH-406-BEIGE,Shawl,0,0.067,0,0,0,6,OUT_OF_STOCK,,6
2026-04-18,SH-406-BLACK,Shawl,0,0.218,2,3,4,15,OUT_OF_STOCK,,20
2026-04-18,SH-406-MAROON,Shawl,0,0.022,0,0,0,2,OUT_OF_STOCK,,2
2026-04-18,SH-406-MUSTARD,Shawl,0,0.089,1,1,1,5,OUT_OF_STOCK,,8
2026-04-18,SH-406-ROSE,Shawl,0,0.033,0,0,0,3,OUT_OF_STOCK,,3
2026-04-18,SH-406-WHITE,Shawl,0,0.198,1,4,6,19,OUT_OF_STOCK,,18
2026-04-18,SH-407-BEIGE,Shawl,0,0.305,3,4,6,12,OUT_OF_STOCK,,27
2026-04-18,SH-407-BLACK,Shawl,0,0.093,0,0,2,13,OUT_OF_STOCK,,8
2026-04-18,SH-407-MAROON,Shawl,0,0.074,0,1,3,4,OUT_OF_STOCK,,7
2026-04-18,SH-407-MUSTARD,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-18,SH-407-RED,Shawl,0,0.085,1,1,1,1,OUT_OF_STOCK,,8
2026-04-18,SH-407-ROSE,Shawl,0,0.03,0,0,1,2,OUT_OF_STOCK,,3
2026-04-18,SH-407-WHITE,Shawl,0,0.384,2,6,14,51,OUT_OF_STOCK,,35
2026-04-18,SH-408-BEIGE,Shawl,0,0.087,1,1,1,3,OUT_OF_STOCK,,8
2026-04-18,SH-408-BLACK,Shawl,0,0.046,0,1,1,1,OUT_OF_STOCK,,4
2026-04-18,SH-408-MAROON,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-408-MUSTARD,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-408-NAVYBLUE,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-408-ROSE,Shawl,0,0.05,0,1,1,3,OUT_OF_STOCK,,4
2026-04-18,SH-408-WHITE,Shawl,0,0.048,0,0,1,7,OUT_OF_STOCK,,4
2026-04-18,SH-410-BLACK,Shawl,0,0.273,2,3,8,41,OUT_OF_STOCK,,25
2026-04-18,SH-410-MAROON,Shawl,0,0.033,0,0,0,3,OUT_OF_STOCK,,3
2026-04-18,SH-410-NAVYBLUE,Shawl,0,0.063,0,0,2,5,OUT_OF_STOCK,,6
2026-04-18,SH-410-ROSE,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-411-BEIGE,Shawl,0,0.095,1,1,2,4,OUT_OF_STOCK,,9
2026-04-18,SH-411-BLACK,Shawl,0,0.215,0,0,3,40,OUT_OF_STOCK,,19
2026-04-18,SH-411-NAVYBLUE,Shawl,0,0.033,0,0,0,3,OUT_OF_STOCK,,3
2026-04-18,SH-411-ROSE,Shawl,0,0.156,0,0,0,14,OUT_OF_STOCK,,14
2026-04-18,SH-413-BEIGE,Shawl,0,0.215,0,4,5,14,OUT_OF_STOCK,,19
2026-04-18,SH-413-BLACK,Shawl,0,0.429,3,5,8,94,OUT_OF_STOCK,,39
2026-04-18,SH-413-NAVYBLUE,Shawl,0,0.207,1,3,8,33,OUT_OF_STOCK,,19
2026-04-18,SH-493-BLACK,Shawl,0,0.126,1,1,3,26,OUT_OF_STOCK,,11
2026-04-18,SH-493-FEROZI,Shawl,0,0.033,0,0,0,3,OUT_OF_STOCK,,3
2026-04-18,SH-493-MAROON,Shawl,0,0.726,4,17,18,34,OUT_OF_STOCK,,65
2026-04-18,SH-493-NEWGREEN,Shawl,0,0.271,2,4,6,33,OUT_OF_STOCK,,24
2026-04-18,SH-493-RANI,Shawl,0,0.122,0,2,2,18,OUT_OF_STOCK,,11
2026-04-18,SH-500-BEIGE,Shawl,0,0.089,0,0,2,12,OUT_OF_STOCK,,8
2026-04-18,SH-500-BLACK,Shawl,0,0.648,5,8,16,86,OUT_OF_STOCK,,58
2026-04-18,SH-500-COFFEE,Shawl,0,0.376,3,6,8,28,OUT_OF_STOCK,,34
2026-04-18,SH-500-MAROON,Shawl,0,0.355,3,6,6,21,OUT_OF_STOCK,,32
2026-04-18,SH-500-MUSTARD,Shawl,0,0.089,0,0,1,18,OUT_OF_STOCK,,8
2026-04-18,SH-500-NEWGREEN,Shawl,0,0.044,0,0,0,4,OUT_OF_STOCK,,4
2026-04-18,SH-500-RUST,Shawl,0,0.037,0,0,1,4,OUT_OF_STOCK,,3
2026-04-18,SH-500-WHITE,Shawl,0,0.137,0,2,4,14,OUT_OF_STOCK,,12
2026-04-18,SH-502-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-502-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-504-BEIGE,Shawl,0,0.041,0,0,1,5,OUT_OF_STOCK,,4
2026-04-18,SH-504-BLACK,Shawl,0,0.28,0,3,5,67,OUT_OF_STOCK,,25
2026-04-18,SH-504-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-505-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-505-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-505-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-506-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-506-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-506-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-506-ROSE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-507-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-507-ROSE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-507-WHITE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-508-BEIGE,Shawl,0,0.022,0,0,0,2,OUT_OF_STOCK,,2
2026-04-18,SH-508-BLACK,Shawl,0,0.111,0,0,0,10,OUT_OF_STOCK,,10
2026-04-18,SH-511-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-511-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-18,SH-511-RED,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-18,SH-512-BEIGE,Shawl,0,0.057,0,1,1,7,OUT_OF_STOCK,,5
